"","age","workclass","education","marital.status","occupation","relationship","race","gender","hrs.per.week","class"
"23629",42,"Private","HS-grad","Divorced","Craft-repair","Not-in-family","White","Male",75,">50K"
"23630",34,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",65,">50K"
"23631",21,"Private","HS-grad","Never-married","Other-service","Own-child","White","Female",32,"<=50K"
"23632",30,"Private","Masters","Married-civ-spouse","Other-service","Husband","White","Male",15,">50K"
"23633",53,"Private","Masters","Married-civ-spouse","Exec-managerial","Wife","White","Female",50,">50K"
"23634",37,"Private","Bachelors","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",40,"<=50K"
"23635",27,"Private","HS-grad","Never-married","Adm-clerical","Own-child","Black","Female",40,"<=50K"
"23636",31,"Private","Bachelors","Never-married","Sales","Not-in-family","White","Male",40,"<=50K"
"23637",30,"Private","Some-college","Married-civ-spouse","Adm-clerical","Wife","White","Female",40,"<=50K"
"23638",33,"Private","HS-grad","Divorced","Transport-moving","Not-in-family","White","Male",45,"<=50K"
"23639",41,"Local-gov","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",40,"<=50K"
"23640",23,"State-gov","Some-college","Married-civ-spouse","Prof-specialty","Husband","White","Male",30,"<=50K"
"23641",65,"Private","Some-college","Married-civ-spouse","Exec-managerial","Wife","White","Female",40,"<=50K"
"23642",30,"Private","HS-grad","Never-married","Other-service","Unmarried","White","Female",40,"<=50K"
"23643",51,"Private","Assoc-voc","Married-civ-spouse","Other-service","Husband","White","Male",55,"<=50K"
"23644",30,"Local-gov","Some-college","Never-married","Handlers-cleaners","Own-child","White","Male",40,"<=50K"
"23645",49,"Private","Masters","Divorced","Sales","Not-in-family","White","Male",45,">50K"
"23646",37,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Prof-specialty","Husband","White","Male",30,"<=50K"
"23647",42,"Private","HS-grad","Never-married","Craft-repair","Not-in-family","White","Male",40,"<=50K"
"23648",62,"Private","Assoc-voc","Married-civ-spouse","Exec-managerial","Wife","White","Female",45,">50K"
"23649",31,"Private","Some-college","Married-civ-spouse","Transport-moving","Husband","White","Male",40,">50K"
"23650",50,"Private","Bachelors","Married-civ-spouse","Tech-support","Husband","White","Male",20,">50K"
"23651",27,"Private","Some-college","Never-married","Transport-moving","Other-relative","White","Male",40,"<=50K"
"23652",35,"Private","Some-college","Never-married","Machine-op-inspct","Other-relative","Amer-Indian-Eskimo","Male",40,"<=50K"
"23653",55,"Private","Some-college","Married-civ-spouse","Transport-moving","Husband","White","Male",6,">50K"
"23654",54,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Exec-managerial","Wife","White","Female",35,">50K"
"23655",56,"Private","Bachelors","Married-civ-spouse","Tech-support","Husband","White","Male",48,">50K"
"23656",21,"Private","Assoc-voc","Never-married","Adm-clerical","Not-in-family","White","Female",40,"<=50K"
"23657",46,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",50,"<=50K"
"23658",23,"Private","Bachelors","Never-married","Exec-managerial","Not-in-family","White","Female",38,"<=50K"
"23659",43,"Private","Masters","Never-married","Exec-managerial","Not-in-family","White","Female",45,"<=50K"
"23660",40,"Private","HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",55,"<=50K"
"23661",59,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",50,">50K"
"23662",36,"Local-gov","Assoc-voc","Separated","Adm-clerical","Own-child","Black","Female",40,"<=50K"
"23663",33,"Private","HS-grad","Never-married","Transport-moving","Not-in-family","White","Male",40,"<=50K"
"23664",20,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",40,"<=50K"
"23665",21,"Private","HS-grad","Never-married","Machine-op-inspct","Not-in-family","White","Male",35,"<=50K"
"23666",42,"Self-emp-not-inc","Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male",50,">50K"
"23667",62,"Private","HS-grad","Widowed","Sales","Not-in-family","White","Female",43,"<=50K"
"23668",54,"Private","HS-grad","Never-married","Sales","Not-in-family","White","Male",40,"<=50K"
"23669",35,"Private","7th-8th","Never-married","Machine-op-inspct","Own-child","White","Female",30,"<=50K"
"23670",36,"Private","Assoc-acdm","Never-married","Tech-support","Not-in-family","White","Female",40,"<=50K"
"23671",21,"Private","HS-grad","Never-married","Adm-clerical","Other-relative","White","Female",45,"<=50K"
"23672",30,"Private","HS-grad","Separated","Farming-fishing","Unmarried","White","Female",14,"<=50K"
"23673",46,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",40,">50K"
"23674",21,"Private","Some-college","Never-married","Sales","Other-relative","White","Male",64,"<=50K"
"23675",39,"Private","HS-grad","Never-married","Adm-clerical","Not-in-family","White","Male",40,"<=50K"
"23676",54,"Private","HS-grad","Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",43,"<=50K"
"23677",32,"Private","Some-college","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",40,"<=50K"
"23678",23,"Private","HS-grad","Never-married","Machine-op-inspct","Own-child","White","Male",40,"<=50K"
"23679",28,"Private","Some-college","Never-married","Other-service","Not-in-family","White","Male",35,"<=50K"
"23680",28,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",40,"<=50K"
"23681",35,"Private","Assoc-acdm","Married-civ-spouse","Tech-support","Husband","White","Male",40,"<=50K"
"23682",19,"Private","Some-college","Never-married","Exec-managerial","Own-child","White","Female",40,"<=50K"
"23683",27,"Private","HS-grad","Never-married","Handlers-cleaners","Not-in-family","Black","Male",35,"<=50K"
"23684",54,"Private","1st-4th","Married-civ-spouse","Transport-moving","Husband","White","Male",50,"<=50K"
"23685",19,"Private","HS-grad","Never-married","Sales","Own-child","White","Female",35,"<=50K"
"23686",27,"Private","Some-college","Never-married","Sales","Not-in-family","White","Female",30,"<=50K"
"23687",35,"Private","Assoc-acdm","Never-married","Adm-clerical","Not-in-family","White","Female",35,"<=50K"
"23688",19,"Local-gov","Some-college","Never-married","Prof-specialty","Own-child","White","Female",20,"<=50K"
"23689",30,"Private","HS-grad","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",40,">50K"
"23690",32,"Private","Bachelors","Never-married","Tech-support","Not-in-family","White","Male",40,"<=50K"
"23691",31,"Private","Some-college","Never-married","Sales","Not-in-family","White","Female",40,"<=50K"
"23692",26,"Private","Assoc-voc","Never-married","Sales","Other-relative","Black","Male",65,"<=50K"
"23693",44,"Private","Some-college","Widowed","Sales","Not-in-family","White","Female",25,"<=50K"
"23694",52,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",50,">50K"
"23695",30,"Private","Some-college","Married-civ-spouse","Farming-fishing","Husband","White","Male",40,"<=50K"
"23696",32,"Self-emp-not-inc","HS-grad","Never-married","Other-service","Not-in-family","White","Female",60,"<=50K"
"23697",19,"Self-emp-not-inc","HS-grad","Never-married","Craft-repair","Own-child","White","Male",40,"<=50K"
"23698",33,"Private","HS-grad","Separated","Machine-op-inspct","Not-in-family","White","Male",30,"<=50K"
"23699",20,"Private","Some-college","Never-married","Handlers-cleaners","Not-in-family","White","Male",40,"<=50K"
"23700",61,"Private","7th-8th","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",40,"<=50K"
"23701",33,"Private","Some-college","Never-married","Other-service","Not-in-family","Black","Female",35,"<=50K"
"23702",24,"Private","Some-college","Never-married","Sales","Own-child","White","Female",35,"<=50K"
"23703",31,"Self-emp-not-inc","Bachelors","Divorced","Craft-repair","Not-in-family","White","Male",60,"<=50K"
"23704",32,"Private","Assoc-voc","Divorced","Exec-managerial","Unmarried","White","Female",50,"<=50K"
"23705",29,"Private","Assoc-acdm","Married-civ-spouse","Tech-support","Wife","White","Female",40,"<=50K"
"23706",61,"Private","10th","Divorced","Other-service","Not-in-family","White","Male",24,"<=50K"
"23707",48,"Private","HS-grad","Married-civ-spouse","Machine-op-inspct","Wife","White","Female",50,"<=50K"
"23708",29,"Federal-gov","Assoc-acdm","Divorced","Adm-clerical","Not-in-family","White","Female",40,"<=50K"
"23709",22,"Private","Assoc-acdm","Never-married","Adm-clerical","Not-in-family","White","Female",15,"<=50K"
"23710",32,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",40,"<=50K"
"23711",38,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",40,"<=50K"
"23712",27,"Private","Some-college","Divorced","Machine-op-inspct","Unmarried","White","Female",40,"<=50K"
"23713",35,"Private","HS-grad","Never-married","Adm-clerical","Not-in-family","White","Male",40,">50K"
"23714",62,"Private","HS-grad","Divorced","Adm-clerical","Unmarried","White","Female",40,"<=50K"
"23715",28,"Private","HS-grad","Never-married","Other-service","Unmarried","White","Female",40,"<=50K"
"23716",50,"Private","HS-grad","Separated","Craft-repair","Not-in-family","Black","Male",40,"<=50K"
"23717",34,"Private","Bachelors","Never-married","Sales","Not-in-family","White","Male",50,">50K"
"23718",37,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",40,"<=50K"
"23719",35,"Private","9th","Never-married","Handlers-cleaners","Not-in-family","Black","Male",40,"<=50K"
"23720",55,"Private","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",40,">50K"
"23721",40,"Private","HS-grad","Married-civ-spouse","Sales","Wife","White","Female",40,">50K"
"23722",25,"Private","HS-grad","Married-civ-spouse","Sales","Husband","Other","Male",50,"<=50K"
"23723",51,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",40,"<=50K"
"23724",37,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",40,">50K"
"23725",54,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",55,">50K"
"23726",47,"Local-gov","Some-college","Married-civ-spouse","Other-service","Husband","White","Male",40,">50K"
"23727",26,"Private","Bachelors","Never-married","Exec-managerial","Own-child","White","Female",40,"<=50K"
"23728",46,"Private","Assoc-voc","Married-spouse-absent","Craft-repair","Unmarried","White","Male",40,"<=50K"
"23729",24,"Private","12th","Never-married","Craft-repair","Other-relative","White","Male",40,"<=50K"
"23730",19,"Private","7th-8th","Never-married","Adm-clerical","Own-child","White","Male",80,"<=50K"
"23731",35,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",40,">50K"
"23732",36,"Local-gov","Bachelors","Never-married","Prof-specialty","Own-child","Black","Male",35,"<=50K"
"23733",18,"Private","12th","Never-married","Other-service","Own-child","White","Female",20,"<=50K"
"23734",46,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male",40,">50K"
"23735",30,"Private","HS-grad","Never-married","Other-service","Unmarried","Black","Female",32,"<=50K"
"23736",29,"Private","HS-grad","Never-married","Other-service","Not-in-family","Black","Female",40,"<=50K"
"23737",41,"Private","Masters","Married-civ-spouse","Exec-managerial","Wife","White","Female",40,">50K"
"23738",34,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",40,"<=50K"
"23739",58,"Private","7th-8th","Married-civ-spouse","Transport-moving","Husband","Black","Male",40,"<=50K"
"23740",39,"State-gov","HS-grad","Never-married","Other-service","Unmarried","Black","Female",40,"<=50K"
"23741",21,"Private","Some-college","Never-married","Other-service","Own-child","White","Female",40,"<=50K"
"23742",31,"Private","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",50,">50K"
"23743",33,"State-gov","Doctorate","Married-civ-spouse","Prof-specialty","Husband","White","Male",50,">50K"
"23744",28,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",60,"<=50K"
"23745",32,"Private","HS-grad","Never-married","Adm-clerical","Unmarried","Black","Female",35,"<=50K"
"23746",32,"Private","Bachelors","Never-married","Exec-managerial","Not-in-family","White","Male",55,">50K"
"23747",31,"Private","HS-grad","Separated","Other-service","Unmarried","Black","Female",40,"<=50K"
"23748",41,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Exec-managerial","Husband","White","Male",40,">50K"
"23749",27,"Private","HS-grad","Never-married","Transport-moving","Own-child","White","Male",40,"<=50K"
"23750",45,"Private","HS-grad","Widowed","Craft-repair","Unmarried","Black","Female",40,"<=50K"
"23751",34,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",50,"<=50K"
"23752",17,"Private","10th","Never-married","Sales","Own-child","White","Female",10,"<=50K"
"23753",25,"Private","HS-grad","Never-married","Handlers-cleaners","Own-child","Black","Male",23,"<=50K"
"23754",34,"Self-emp-inc","Bachelors","Never-married","Prof-specialty","Not-in-family","White","Female",62,">50K"
"23755",33,"Private","HS-grad","Divorced","Sales","Unmarried","White","Female",40,"<=50K"
"23756",21,"Private","Some-college","Never-married","Adm-clerical","Not-in-family","White","Female",20,"<=50K"
"23757",22,"Private","HS-grad","Never-married","Machine-op-inspct","Not-in-family","White","Male",50,"<=50K"
"23758",61,"Private","Some-college","Married-civ-spouse","Prof-specialty","Husband","White","Male",42,"<=50K"
"23759",40,"Private","HS-grad","Married-civ-spouse","Adm-clerical","Wife","White","Female",30,">50K"
"23760",58,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",12,"<=50K"
"23761",30,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",58,"<=50K"
"23762",24,"Private","HS-grad","Never-married","Craft-repair","Own-child","White","Male",60,"<=50K"
"23763",52,"Self-emp-not-inc","12th","Married-civ-spouse","Exec-managerial","Husband","White","Male",50,">50K"
"23764",50,"Private","HS-grad","Widowed","Sales","Unmarried","White","Female",40,"<=50K"
"23765",49,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","Black","Male",30,"<=50K"
"23766",22,"Private","HS-grad","Never-married","Adm-clerical","Own-child","White","Female",40,"<=50K"
"23767",21,"Private","Some-college","Never-married","Adm-clerical","Own-child","White","Female",40,"<=50K"
"23768",25,"Private","Some-college","Never-married","Machine-op-inspct","Own-child","White","Female",50,"<=50K"
"23769",34,"Self-emp-inc","HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male",45,"<=50K"
"23770",48,"Private","10th","Married-civ-spouse","Exec-managerial","Husband","White","Male",45,">50K"
"23771",21,"Private","Some-college","Never-married","Adm-clerical","Unmarried","Black","Female",40,"<=50K"
"23772",20,"Private","7th-8th","Never-married","Machine-op-inspct","Own-child","White","Female",52,"<=50K"
"23773",30,"State-gov","Some-college","Married-civ-spouse","Adm-clerical","Husband","White","Male",40,">50K"
"23774",44,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",40,">50K"
"23775",44,"Private","HS-grad","Never-married","Craft-repair","Not-in-family","Black","Male",60,"<=50K"
"23776",29,"Private","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",60,"<=50K"
"23777",31,"Private","Prof-school","Divorced","Tech-support","Not-in-family","White","Female",35,"<=50K"
